lat,lon,pr,tasmin,tasmax
50.624999615,-70.875002805,9.43315304341441e-13,-33.130157542402074,-11.677181866153333
50.624999615,-70.791669475,9.568387748792873e-13,-33.067468647556026,-11.593744357438371
50.624999615,-70.708336145,9.486084877677325e-13,-32.93021534346895,-11.404299993784523
50.624999615,-70.625002815,9.610085080144493e-13,-32.907301047731444,-11.389948216255899
50.624999615,-70.541669485,1.0523916807447797e-12,-32.84809347008011,-11.391729337576987
50.624999615,-70.458336155,9.463855480534855e-13,-32.75379477642195,-11.250043131457172
50.624999615,-70.375002825,9.025623130820559e-13,-32.70357188697295,-11.201280594327002
50.624999615,-70.291669495,1.0413610078419122e-12,-32.642146275658746,-11.209189451561706
50.624999615,-70.208336165,8.863241629346319e-13,-32.60432510250475,-11.182222406814674
50.624999615,-70.125002835,1.0453261520271262e-12,-32.72718881865933,-11.356793291475505
50.624999615,-70.041669505,1.0083147424649885e-12,-32.92485442821464,-11.67563680505189
50.541666285,-73.291669375,1.1860864937776605e-12,-22.866081112431527,-9.2908893130815
50.541666285,-73.208336045,1.2751069731337106e-12,-22.949136043901916,-9.36544916141735
50.541666285,-73.125002715,1.055434819402512e-12,-33.23727578029409,-12.040359906246294
50.541666285,-73.041669385,1.0124606231523559e-12,-33.16111680732022,-11.949315848136592
50.541666285,-72.958336055,9.847143716754103e-13,-33.203721127526585,-11.963815010387602
50.541666285,-72.875002725,1.0606688053901858e-12,-33.33259746344445,-12.031744301254587
50.541666285,-72.791669395,1.0227463407425086e-12,-33.43532361993554,-12.193304641456457
50.541666285,-72.708336065,1.0654748567803796e-12,-33.39860912899359,-12.055982112205019
50.541666285,-72.625002735,9.405215321833804e-13,-33.40807393249368,-11.960502709781444
50.541666285,-72.541669405,1.0182730309990506e-12,-33.38641002080951,-12.030127905006854
50.541666285,-72.458336075,1.0167732541338514e-12,-33.34814010328045,-11.962276826071413
50.541666285,-72.375002745,1.073617757196832e-12,-33.52789502939599,-12.051268530292653
50.541666285,-72.291669415,9.39091035837003e-13,-33.55056103804035,-12.097210636097085
50.541666285,-72.208336085,9.44322961840549e-13,-33.38481802687616,-11.87754025346976
50.541666285,-72.125002755,9.340969837901003e-13,-33.279420374148295,-11.739647348402226
50.541666285,-72.041669425,1.0842702603819365e-12,-33.415591290189695,-12.007738448450777
50.541666285,-71.958336095,9.686633006128487e-13,-33.472431350540745,-12.109561509242152
50.541666285,-71.875002765,8.991089665323637e-13,-33.37527643055448,-12.070366882712023
50.541666285,-71.791669435,8.892098212268107e-13,-33.26254635172584,-11.867644489220009
50.541666285,-71.708336105,8.934278013586483e-13,-33.244599803341174,-11.854569223158403
50.541666285,-71.625002775,1.051822583024442e-12,-33.324361743079656,-11.84017424631212
50.541666285,-71.541669445,1.0223426922736922e-12,-33.39929368561513,-11.888564942366767
50.541666285,-71.458336115,1.0083394622745212e-12,-33.570355716051516,-12.108081606530341
50.541666285,-71.375002785,9.671282871770437e-13,-33.45930181525611,-12.02319665473173
50.541666285,-71.291669455,9.324319745138143e-13,-33.17769096625079,-11.586458151061194
50.541666285,-71.208336125,1.0121674548849158e-12,-33.234621011714054,-11.745007346981197
50.541666285,-71.125002795,9.837339276508317e-13,-33.39322818773426,-11.945085730811964
50.541666285,-71.041669465,9.627913700668844e-13,-33.41916381141854,-12.007169188012636
50.541666285,-70.958336135,1.0194822416820237e-12,-33.401783457902006,-11.985187771927603
50.541666285,-70.875002805,1.0248921936822919e-12,-33.133784251016685,-11.79915269241749
50.541666285,-70.791669475,1.0720811174577682e-12,-32.942597992452946,-11.569791920120352
50.541666285,-70.708336145,9.295060381109277e-13,-32.950406393838016,-11.526263800329122
50.541666285,-70.625002815,9.827436173864834e-13,-32.95297430305764,-11.455071664638549
50.541666285,-70.541669485,9.397145605063995e-13,-32.78354987282329,-11.345817439965032
50.541666285,-70.458336155,9.772481218348061e-13,-32.70493909326661,-11.224674193264946
50.541666285,-70.375002825,9.540420753753609e-13,-32.5793997213808,-11.145728236520892
50.541666285,-70.291669495,1.025018720075821e-12,-32.538456229979325,-11.102263166010907
50.541666285,-70.208336165,1.065703189757905e-12,-32.484909906951856,-11.039451449859598
50.541666285,-70.125002835,9.487523613960214e-13,-32.513423559044945,-11.089755303496354
50.541666285,-70.041669505,1.003583826285348e-12,-32.64040397903962,-11.2622201993176
50.458332955,-73.375002705,1.2071651187342547e-12,-22.6461661691661,-9.080780602864547
50.458332955,-73.291669375,1.173235120166538e-12,-22.723387971057353,-9.109938658749304
50.458332955,-73.208336045,1.1640274247964877e-12,-22.756203960772254,-9.177461429006046
50.458332955,-73.125002715,9.903619807918873e-13,-33.093480125968554,-11.796529737025935
50.458332955,-73.041669385,1.07669179561648e-12,-33.20638504638299,-11.859694876981667
50.458332955,-72.958336055,9.90241417510307e-13,-33.28447007197551,-11.913698436092247
50.458332955,-72.875002725,9.92887955013344e-13,-33.439128112099,-11.954976817846049
50.458332955,-72.791669395,1.1040115219587698e-12,-33.346988246679786,-11.85929831818439
50.458332955,-72.708336065,9.743157886391018e-13,-33.36883182799094,-11.758895129933752
50.458332955,-72.625002735,1.0112165011594287e-12,-33.24769175859674,-11.681555792120491
50.458332955,-72.541669405,9.152182050414792e-13,-33.38644502640566,-11.969862791446833
50.458332955,-72.458336075,9.54851757557773e-13,-33.41005132662591,-11.871022048338478
50.458332955,-72.375002745,8.1853149475411e-13,-33.43015377087908,-11.804731645338588
50.458332955,-72.291669415,9.830171615946015e-13,-33.497307065938635,-11.913856495710931
50.458332955,-72.208336085,9.25791886728644e-13,-33.34170906313027,-11.729429857161179
50.458332955,-72.125002755,1.0075044097612729e-12,-33.18895678343074,-11.57396553766366
50.458332955,-72.041669425,8.056827232282016e-13,-33.29208926984832,-11.866605808648458
50.458332955,-71.958336095,9.512352927912304e-13,-33.714551978040596,-12.280596878556665
50.458332955,-71.875002765,1.0194763869902923e-12,-33.510519203404584,-12.090296567930093
50.458332955,-71.791669435,9.400035003853668e-13,-33.500777841897424,-12.074260363422898
50.458332955,-71.708336105,9.952819818304093e-13,-33.33815803600086,-11.893862376098927
50.458332955,-71.625002775,8.335661804900751e-13,-33.37915823417453,-11.980443960224797
50.458332955,-71.541669445,9.35919310801614e-13,-33.42069016474697,-11.98734153462232
50.458332955,-71.458336115,8.254445304362035e-13,-33.17378610523407,-11.75100153444238
50.458332955,-71.375002785,9.705900362935727e-13,-32.96062227094517,-11.403014036164524
50.458332955,-71.291669455,8.682101803984821e-13,-32.993433889852035,-11.431563047843564
50.458332955,-71.208336125,1.0006458552383468e-12,-33.104060504832646,-11.559994783219963
50.458332955,-71.125002795,9.024169215707256e-13,-33.28612335538299,-11.759148749576298
50.458332955,-71.041669465,9.421121651906339e-13,-33.15009157786934,-11.703489025374807
50.458332955,-70.958336135,9.885478937168846e-13,-33.2889347040846,-11.844042660291908
50.458332955,-70.875002805,8.912312619673013e-13,-33.02280509129026,-11.551694406782747
50.458332955,-70.791669475,9.363661105168952e-13,-33.134135935924,-11.672942529703192
50.458332955,-70.708336145,8.81808135625578e-13,-32.915519734896264,-11.409749397020637
50.458332955,-70.625002815,9.984127240236784e-13,-32.80996351081392,-11.357453410969342
50.458332955,-70.541669485,1.0303621020626985e-12,-32.78949664740138,-11.344548699472497
50.458332955,-70.458336155,1.0233077406274216e-12,-32.59294415405711,-11.119886569695822
50.458332955,-70.375002825,1.008844483646465e-12,-32.659885532632096,-11.214939947823613
50.458332955,-70.291669495,9.178381795912904e-13,-32.590944769961524,-11.093817985959998
50.458332955,-70.208336165,1.0433346894767048e-12,-32.41499577430267,-10.913652984119988
50.458332955,-70.125002835,8.902876266064785e-13,-32.459288269330315,-10.938759828481079
50.458332955,-70.041669505,9.258622514496384e-13,-32.47804069992048,-11.00981354835675
50.374999625,-73.375002705,1.174818922700105e-12,-22.586732619873196,-8.948922903306547
50.374999625,-73.291669375,1.2062909265225796e-12,-22.66867166118292,-9.079380193840791
50.374999625,-73.208336045,1.2130334714130497e-12,-22.72613330588186,-9.057346661520251
50.374999625,-73.125002715,9.91596344965262e-13,-32.9857922891244,-11.702567531757737
50.374999625,-73.041669385,9.474428620120934e-13,-33.16151389056236,-11.818463465683969
50.374999625,-72.958336055,1.0435474099429465e-12,-33.3001126566148,-11.87751932516371
50.374999625,-72.875002725,9.26975727080781e-13,-33.40808534118715,-11.884530003969218
50.374999625,-72.791669395,1.028362291155549e-12,-33.49050435175594,-12.008801238595236
50.374999625,-72.708336065,1.0437131844551195e-12,-33.3007273219112,-11.70146503317871
50.374999625,-72.625002735,9.058360073317673e-13,-33.30549034339345,-11.727557895339253
50.374999625,-72.541669405,9.875470666914632e-13,-33.27610406939374,-11.666699921943593
50.374999625,-72.458336075,9.396962374896844e-13,-33.45571086978786,-11.84971068352414
50.374999625,-72.375002745,9.023105613376048e-13,-33.45148707403661,-11.775889593928444
50.374999625,-72.291669415,9.162378971847018e-13,-33.51234383192546,-11.853578186230997
50.374999625,-72.208336085,1.0114440751954334e-12,-33.280700755508384,-11.654516925584161
50.374999625,-72.125002755,9.871394066746086e-13,-33.048476559081955,-11.384112667488068
50.374999625,-72.041669425,1.013589169193696e-12,-33.34640868220806,-11.871296819748409
50.374999625,-71.958336095,9.32280511470318e-13,-33.482787558006066,-12.041387088741565
50.374999625,-71.875002765,8.446700912496941e-13,-33.41818507329733,-12.000038105555976
50.374999625,-71.791669435,9.106576170231362e-13,-33.367967706329544,-11.871738533983187
50.374999625,-71.708336105,9.083265823522924e-13,-33.36519862423274,-11.814250384061996
50.374999625,-71.625002775,9.74881200072053e-13,-33.427413262919025,-11.909927497748907
50.374999625,-71.541669445,1.0054793369435044e-12,-33.441445406950756,-11.893655501328361
50.374999625,-71.458336115,9.257746479141016e-13,-33.348702286373836,-11.831625502402176
50.374999625,-71.375002785,9.82438956576015e-13,-33.06191208026598,-11.498720341260945
50.374999625,-71.291669455,8.427087153095592e-13,-32.87196164206653,-11.345459542204026
50.374999625,-71.208336125,9.80797908167741e-13,-32.94963305569635,-11.372013184044043
50.374999625,-71.125002795,1.0386708854115412e-12,-32.96568276243358,-11.393470997843302
50.374999625,-71.041669465,1.0123169663645015e-12,-33.01953867536565,-11.534688594935748
50.374999625,-70.958336135,9.808744528411184e-13,-32.96596484797321,-11.462935581504869
50.374999625,-70.875002805,9.92391932519432e-13,-32.95437317353187,-11.456404712472516
50.374999625,-70.791669475,1.0091152089289346e-12,-32.94116960080736,-11.495026885507453
50.374999625,-70.708336145,9.688822010314735e-13,-32.77798344818403,-11.37726313715109
50.374999625,-70.625002815,1.0254818912439068e-12,-32.75727358168179,-11.350927627252126
50.374999625,-70.541669485,9.299983743174534e-13,-32.59696398664184,-11.180814030702155
50.374999625,-70.458336155,8.810987421441208e-13,-32.66931308175662,-11.277234951880676
50.374999625,-70.375002825,9.989978679361688e-13,-32.8831027449483,-11.380183545397426
50.374999625,-70.291669495,9.1831696327066e-13,-32.70738172802699,-11.082767193193483
50.374999625,-70.208336165,9.96289964590169e-13,-32.54155940794423,-10.934359964324152
50.374999625,-70.125002835,9.820556911080414e-13,-32.426213654083355,-10.822924968002905
50.374999625,-70.041669505,8.780775043702727e-13,-32.56021539084354,-11.030815147523715
50.291666295,-73.625002695,1.1915021920494429e-12,-22.383998810503588,-8.832664679343074
50.291666295,-73.541669365,1.20406375841986e-12,-22.511587834826575,-8.800809125651995
50.291666295,-73.458336035,1.205288690034334e-12,-22.553960625717355,-8.898508843991413
50.291666295,-73.375002705,1.1752335216108634e-12,-22.533443845079155,-8.879044043967928
50.291666295,-73.291669375,1.174886143234799e-12,-22.6105456865388,-8.894624459626348
50.291666295,-73.208336045,1.1658534380953878e-12,-22.656412675007086,-8.884882763134033
50.291666295,-73.125002715,9.147097142225835e-13,-33.10924894652104,-11.69986847267824
50.291666295,-73.041669385,9.869545502041999e-13,-33.095311417796474,-11.70609353917667
50.291666295,-72.958336055,9.935188522575134e-13,-33.262145269165686,-11.778078792669167
50.291666295,-72.875002725,9.779411438634589e-13,-33.30814272084215,-11.75334015771778
50.291666295,-72.791669395,9.700290700895287e-13,-33.3250333445136,-11.708604331758373
50.291666295,-72.708336065,9.687407126479641e-13,-33.25036603933433,-11.578767518327215
50.291666295,-72.625002735,7.936476996428521e-13,-33.32239731913321,-11.646759473104805
50.291666295,-72.541669405,9.743421347518932e-13,-33.27597474761202,-11.575803755812043
50.291666295,-72.458336075,1.017374118977843e-12,-33.3643344695385,-11.6508746969578
50.291666295,-72.375002745,9.708923118592616e-13,-33.45523918208277,-11.728504589826311
50.291666295,-72.291669415,8.480408758039515e-13,-33.43880670651784,-11.739528279174142
50.291666295,-72.208336085,1.0122175450252846e-12,-33.241723849005844,-11.48255736972908
50.291666295,-72.125002755,1.0129314921558663e-12,-32.95758035115984,-11.182151970073502
50.291666295,-72.041669425,9.89801339848495e-13,-33.353673132268625,-11.69283412255609
50.291666295,-71.958336095,9.821112022592726e-13,-33.33817017755176,-11.710518895230763
50.291666295,-71.875002765,1.0144771307729616e-12,-33.44670455757696,-11.836383920479342
50.291666295,-71.791669435,9.112641197184246e-13,-33.52794297124503,-11.903622442017305
50.291666295,-71.708336105,8.998989162352367e-13,-33.53965078653248,-11.900262658411272
50.291666295,-71.625002775,9.281639042416079e-13,-33.493582959645686,-11.776812853077445
50.291666295,-71.541669445,8.679214031498406e-13,-33.251190338159695,-11.52223285072995
50.291666295,-71.458336115,9.420274890009628e-13,-33.16200412830159,-11.502588057628799
50.291666295,-71.375002785,9.351017139433426e-13,-32.87393460175443,-11.306552543513053
50.291666295,-71.291669455,8.976505519800448e-13,-32.76154563956656,-11.117125053186513
50.291666295,-71.208336125,1.0391883751084685e-12,-32.75146502760252,-11.126980979612654
50.291666295,-71.125002795,9.812651993040822e-13,-33.06530330575281,-11.438739325357805
50.291666295,-71.041669465,9.602294003333012e-13,-32.90310333591899,-11.24879374815265
50.291666295,-70.958336135,8.845671591040105e-13,-32.86108773078422,-11.310607804044487
50.291666295,-70.875002805,9.3780419627848e-13,-32.98716068508677,-11.417979758710675
50.291666295,-70.791669475,9.102630758525687e-13,-32.81606747426325,-11.178664655999132
50.291666295,-70.708336145,8.654197692671561e-13,-32.811055909992426,-11.162542107042164
50.291666295,-70.625002815,8.461244400438661e-13,-32.75101648981598,-11.195287860841706
50.291666295,-70.541669485,9.633741287345954e-13,-32.833457104900646,-11.334076353094655
50.291666295,-70.458336155,9.852412939312383e-13,-32.89009433638485,-11.436168620081798
50.291666295,-70.375002825,1.0276953983992532e-12,-32.85922807820356,-11.43431216428565
50.291666295,-70.291669495,1.080696187920338e-12,-32.655250512852014,-11.177573596828527
50.291666295,-70.208336165,1.0297334816430914e-12,-32.55388897629249,-11.00347611682459
50.291666295,-70.125002835,8.550984356356373e-13,-32.322175972849685,-10.718433766118931
50.291666295,-70.041669505,1.0457830348226116e-12,-32.362461733573255,-10.730417508772735
50.208332965,-73.708336025,1.1864327879515524e-12,-22.359424711985277,-8.913771133857798
50.208332965,-73.625002695,1.1762983165644614e-12,-22.36238454274549,-8.764034719222947
50.208332965,-73.541669365,1.17822841327192e-12,-22.44934150358574,-8.709739168515142
50.208332965,-73.458336035,1.1900558663513472e-12,-22.46448345267769,-8.719246788106958
50.208332965,-73.375002705,1.2090094550498698e-12,-22.470970393839405,-8.65857060205033
50.208332965,-73.291669375,1.1694940805703768e-12,-22.528523347814936,-8.681506692243147
50.208332965,-73.208336045,1.1379628793092844e-12,-22.583467632311155,-8.719446633367761
50.208332965,-73.125002715,1.0072900629917725e-12,-33.06338990205975,-11.506765598096294
50.208332965,-73.041669385,7.942173936743846e-13,-33.186734973950834,-11.596752658224077
50.208332965,-72.958336055,1.0856215015495052e-12,-33.28085774765687,-11.673357187184564
50.208332965,-72.875002725,8.992929556410345e-13,-33.227522579019556,-11.559553760811344
50.208332965,-72.791669395,9.713178612119622e-13,-33.28821097927535,-11.545195981519058
50.208332965,-72.708336065,9.764154545663373e-13,-33.14773804337109,-11.36179895804387
50.208332965,-72.625002735,9.832903805420679e-13,-33.23477229463309,-11.514616728844075
50.208332965,-72.541669405,8.883341111320942e-13,-33.30146171666959,-11.479752217205771
50.208332965,-72.458336075,9.96747064226089e-13,-33.44059310273196,-11.620827980833521
50.208332965,-72.375002745,1.0329671146225294e-12,-33.5632908548098,-11.745645856097507
50.208332965,-72.291669415,9.602515180576199e-13,-33.471845794037456,-11.5938860970878
50.208332965,-72.208336085,8.943148413660673e-13,-33.287672518501275,-11.381713439388392
50.208332965,-72.125002755,9.583812693100824e-13,-33.30242393900652,-11.408522327266603
50.208332965,-72.041669425,9.989810628024953e-13,-33.450762829177584,-11.604307010274603
50.208332965,-71.958336095,9.001956081597373e-13,-33.274245185170535,-11.486031396054731
50.208332965,-71.875002765,9.155689444442783e-13,-33.515404336524,-11.690189457899635
50.208332965,-71.791669435,9.669052667901634e-13,-33.512255249796034,-11.723658114963072
50.208332965,-71.708336105,9.608588881146463e-13,-33.4804913328066,-11.73108485495547
50.208332965,-71.625002775,9.028862726911946e-13,-33.51081327494691,-11.65536958482388
50.208332965,-71.541669445,8.928653172715628e-13,-33.260358671348364,-11.366192903992989
50.208332965,-71.458336115,8.777646036232933e-13,-33.39456604793617,-11.580211168592289
50.208332965,-71.375002785,9.231539144227696e-13,-33.00946726936077,-11.291020689934566
50.208332965,-71.291669455,8.980257401418335e-13,-32.862262012155,-10.984068197874546
50.208332965,-71.208336125,9.637684530647284e-13,-32.924045045944595,-11.089844603893372
50.208332965,-71.125002795,9.16021165170422e-13,-32.98296149099859,-11.211529302442692
50.208332965,-71.041669465,9.367270414201156e-13,-32.628652961919066,-10.816115399252197
50.208332965,-70.958336135,8.876540453194026e-13,-32.6902591762789,-10.912545900858351
50.208332965,-70.875002805,9.196489056395585e-13,-32.710652638887126,-10.997569045416377
50.208332965,-70.791669475,8.570308091676582e-13,-32.57085709447619,-10.880733964919
50.208332965,-70.708336145,9.5282332371327e-13,-32.73187663562851,-11.147186392383801
50.208332965,-70.625002815,8.790164234516451e-13,-32.90519663938852,-11.316229600469608
50.208332965,-70.541669485,8.686546490790925e-13,-32.795044827337186,-11.276304708768023
50.208332965,-70.458336155,9.637516479310548e-13,-32.79239663870029,-11.277127701173953
50.208332965,-70.375002825,8.114493235331088e-13,-32.715564338569,-11.194520607386131
50.208332965,-70.291669495,9.937016487437944e-13,-32.62797593515431,-11.071859503819283
50.208332965,-70.208336165,8.262923765350871e-13,-32.53710822257466,-10.996601938337871
50.208332965,-70.125002835,8.777785898313184e-13,-32.47335192935638,-10.872405971720447
50.208332965,-70.041669505,9.333549558232512e-13,-32.300949546275504,-10.627513160793637
50.124999635,-73.708336025,1.165832621413676e-12,-22.181077122614884,-8.69015894610282
50.124999635,-73.625002695,1.1808249690548056e-12,-22.234495573392042,-8.659752641673572
50.124999635,-73.541669365,1.1523680230537958e-12,-22.310263291863308,-8.577960724428351
50.124999635,-73.458336035,1.1972845674959598e-12,-22.35923665991379,-8.58746660593711
50.124999635,-73.375002705,1.1474841259476176e-12,-22.417887957104192,-8.510471623230451
50.124999635,-73.291669375,1.1479145542100944e-12,-22.485193302438073,-8.490542519418096
50.124999635,-73.208336045,1.0764912182145703e-12,-22.571093801431964,-8.61826215264436
50.124999635,-73.125002715,8.345204410321883e-13,-33.100775720261694,-11.400619374895257
50.124999635,-73.041669385,9.19959312721541e-13,-33.28433625579169,-11.520318829009991
50.124999635,-72.958336055,8.927777679461346e-13,-33.315358955539615,-11.488619906911808
50.124999635,-72.875002725,9.454311248810465e-13,-33.39030862916649,-11.499788973718587
50.124999635,-72.791669395,8.856970061879577e-13,-33.397446261880894,-11.444596082116476
50.124999635,-72.708336065,8.209169563740126e-13,-33.28313077374647,-11.219130779227427
50.124999635,-72.625002735,9.504683281744142e-13,-33.44712698200797,-11.462249815101643
50.124999635,-72.541669405,9.539005869918515e-13,-33.500103581480246,-11.594371818590922
50.124999635,-72.458336075,9.002785496259325e-13,-33.63272788077465,-11.844997968623971
50.124999635,-72.375002745,8.712507711811091e-13,-33.73795716783576,-11.940310809445997
50.124999635,-72.291669415,1.0232374843266445e-12,-33.769322245622675,-11.817521715579115
50.124999635,-72.208336085,9.614019649828442e-13,-33.44325612838437,-11.356654826108898
50.124999635,-72.125002755,8.633753976507175e-13,-33.58617535040056,-11.569694591485526
50.124999635,-72.041669425,9.133290911761405e-13,-33.53284285604413,-11.609065551808968
50.124999635,-71.958336095,9.660711900588703e-13,-33.301042755223726,-11.387813018360866
50.124999635,-71.875002765,9.796807462492119e-13,-33.35640156857514,-11.397813638984537
50.124999635,-71.791669435,8.825273953468049e-13,-33.45211207598992,-11.45261839137001
50.124999635,-71.708336105,8.700669308289721e-13,-33.487034604764666,-11.500435243847178
50.124999635,-71.625002775,8.161450573522522e-13,-33.4143215835072,-11.424314689644607
50.124999635,-71.541669445,9.62050968403294e-13,-33.2103170206724,-11.198738859526163
50.124999635,-71.458336115,8.563599048633241e-13,-33.3200484975562,-11.418860368624102
50.124999635,-71.375002785,8.398708161230783e-13,-33.11263515719665,-11.283419293299225
50.124999635,-71.291669455,9.152806550866144e-13,-32.86888370516108,-10.858991190648357
50.124999635,-71.208336125,9.077427394824089e-13,-32.822327414306194,-10.79567127052016
50.124999635,-71.125002795,9.302758216533924e-13,-32.86686144001647,-10.924350814510777
50.124999635,-71.041669465,8.042031667335192e-13,-32.57741700253728,-10.611527243869745
50.124999635,-70.958336135,9.34160951718277e-13,-32.670711099400286,-10.841482389485652
50.124999635,-70.875002805,1.0302130242639818e-12,-32.30777331532068,-10.470872008144433
50.124999635,-70.791669475,9.23478632973429e-13,-32.654267452420136,-10.72493707642002
50.124999635,-70.708336145,9.189523057437365e-13,-32.698085015882356,-10.942769277654797
50.124999635,-70.625002815,8.859367232882942e-13,-32.63372111234879,-10.921624103977688
50.124999635,-70.541669485,9.40310221179963e-13,-32.66568654084101,-10.96528543801811
50.124999635,-70.458336155,9.36264412353116e-13,-32.68835551864715,-11.067065344892537
50.124999635,-70.375002825,8.608927915161602e-13,-32.62109622611642,-10.86360774254683
50.124999635,-70.291669495,9.10808863226198e-13,-32.684326877693834,-10.946905816046272
50.124999635,-70.208336165,8.89142112801139e-13,-32.588412962714024,-10.868481950962366
50.124999635,-70.125002835,8.836152295965682e-13,-32.49791249212211,-10.807881315372171
50.124999635,-70.041669505,9.95549237665927e-13,-32.133674621025236,-10.53138124122421
50.041666305,-73.791669355,1.1945534622234688e-12,-22.125541855002588,-8.67158558887896
50.041666305,-73.708336025,1.1482536926496478e-12,-22.10710559839889,-8.624617023872942
50.041666305,-73.625002695,1.1702373011596157e-12,-22.16599393895616,-8.56902211130565
50.041666305,-73.541669365,1.1086623155978637e-12,-22.227201506637975,-8.523838510854603
50.041666305,-73.458336035,1.1034762513462137e-12,-22.29811036073093,-8.486365964818342
50.041666305,-73.375002705,1.1447407691905775e-12,-22.38707697854508,-8.444036892078618
50.041666305,-73.291669375,1.0918505682910862e-12,-22.44108219706276,-8.36434589521728
50.041666305,-73.208336045,1.0831303302177853e-12,-22.591645294107295,-8.491241486758218
50.041666305,-73.125002715,9.708212966169638e-13,-33.21024552228355,-11.272010551931789
50.041666305,-73.041669385,9.53438391605721e-13,-33.30773759910916,-11.249892007232454
50.041666305,-72.958336055,9.480773371234319e-13,-33.374024187217536,-11.272633365308597
50.041666305,-72.875002725,9.12357862870028e-13,-33.52995981039892,-11.47548517017173
50.041666305,-72.791669395,9.255133551905326e-13,-33.53112929864421,-11.413927952357188
50.041666305,-72.708336065,8.441925001927142e-13,-33.34547487910135,-11.212597563656626
50.041666305,-72.625002735,9.257436397319685e-13,-33.75123813556418,-11.666450218198055
50.041666305,-72.541669405,8.764972254937664e-13,-33.757822073293944,-11.650192130779377
50.041666305,-72.458336075,9.923974619505116e-13,-33.841787065835604,-11.810185341049205
50.041666305,-72.375002745,8.786021498015384e-13,-33.88139319389345,-11.826689149714
50.041666305,-72.291669415,9.274181899873724e-13,-33.85890463165881,-11.758799596442273
50.041666305,-72.208336085,8.413359527288666e-13,-33.78727604848263,-11.604356413073859
50.041666305,-72.125002755,9.489452409625065e-13,-33.66158640090276,-11.402366302649561
50.041666305,-72.041669425,9.607575152115189e-13,-33.67720396960823,-11.52272672813508
50.041666305,-71.958336095,8.84989835320954e-13,-33.3478341744057,-11.082733109874162
50.041666305,-71.875002765,9.023603262173219e-13,-33.38175810071756,-11.206465112061778
50.041666305,-71.791669435,9.155711128486232e-13,-33.502449561851826,-11.414400179230284
50.041666305,-71.708336105,8.41240380307362e-13,-33.398329249111384,-11.311599441186505
50.041666305,-71.625002775,8.35326870608083e-13,-33.40041997864251,-11.390234639305152
50.041666305,-71.541669445,8.557335070581706e-13,-33.16734078839373,-11.219599474196777
50.041666305,-71.458336115,9.04273617791107e-13,-33.143622086532574,-11.232481183641543
50.041666305,-71.375002785,7.577133907289701e-13,-33.14392277718789,-11.27635306584651
50.041666305,-71.291669455,8.858026074795577e-13,-32.97973976369501,-10.864105858272893
50.041666305,-71.208336125,9.350214829825787e-13,-32.77855655615204,-10.64811337617111
50.041666305,-71.125002795,9.12423348681246e-13,-32.82601671760397,-10.739287436165931
50.041666305,-71.041669465,8.541352304256011e-13,-32.46742625055092,-10.46498532049705
50.041666305,-70.958336135,8.586140153900301e-13,-32.5367999376102,-10.624077813285744
50.041666305,-70.875002805,7.781891450675538e-13,-32.22083757081967,-10.279131331795693
50.041666305,-70.791669475,8.208947844395853e-13,-32.409348537168746,-10.449227329684007
50.041666305,-70.708336145,8.758485473339683e-13,-32.433382904655325,-10.520637060140984
50.041666305,-70.625002815,8.746921372967953e-13,-32.38103996614763,-10.53854997548071
50.041666305,-70.541669485,8.64877722391022e-13,-32.22933188031886,-10.505449686709259
50.041666305,-70.458336155,9.202492283824637e-13,-32.35767093025105,-10.601816862170768
50.041666305,-70.375002825,9.422398842065527e-13,-32.36114904116491,-10.644049122050198
50.041666305,-70.291669495,7.979835325508389e-13,-32.42397762866031,-10.710351433984581
50.041666305,-70.208336165,8.863107188276931e-13,-32.4909204627182,-10.754115521901479
50.041666305,-70.125002835,8.642634676502003e-13,-32.26299314747799,-10.559947012988683
50.041666305,-70.041669505,8.637183307978746e-13,-31.94860472564595,-10.36323615849793
49.958332975,-73.875002685,1.157358388813312e-12,-21.999746591874235,-8.569782687499771
49.958332975,-73.791669355,1.182111483352677e-12,-22.023305768260766,-8.52272201586486
49.958332975,-73.708336025,1.1465213544184505e-12,-22.057978873608192,-8.466359409599411
49.958332975,-73.625002695,1.0853642203739744e-12,-22.103240174589992,-8.331442896868063
49.958332975,-73.541669365,1.0893103910211699e-12,-22.16713567252833,-8.338823315813496
49.958332975,-73.458336035,1.1082477166871052e-12,-22.29967477257116,-8.33896812962137
49.958332975,-73.375002705,1.1085078167882845e-12,-22.430205886729343,-8.300193911158601
49.958332975,-73.291669375,1.079675411574943e-12,-22.518695392573825,-8.287364480581676
49.958332975,-73.208336045,1.06872572857436e-12,-22.587087718061436,-8.360371742309836
49.958332975,-73.125002715,7.853484030630187e-13,-33.35295178160884,-11.230331020183279
49.958332975,-73.041669385,8.737995678582966e-13,-33.361448977024445,-11.174466917697675
49.958332975,-72.958336055,9.179728375011131e-13,-33.50689222628612,-11.219347509823521
49.958332975,-72.875002725,9.008692229695026e-13,-33.49463670837281,-11.18747906640452
49.958332975,-72.791669395,8.443890118364772e-13,-33.477361268223014,-11.142802466310133
49.958332975,-72.708336065,8.586395483511922e-13,-33.57489163377332,-11.22813124172822
49.958332975,-72.625002735,8.837081999328589e-13,-33.834863110894005,-11.601389992359898
49.958332975,-72.541669405,8.505336192288215e-13,-33.764246908229914,-11.418990669690796
49.958332975,-72.458336075,8.861026062206845e-13,-33.8509605821229,-11.648896480776532
